Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
1028,12293,4363,4224,17208,14400
247,12493,4036,3987,16620,14673
585,12743,4334,4300,17215,14600
289,12964,4303,4434,17432,14831
621,12868,4326,4705,17420,14688
808,11670,4642,3842,17523,14522
137,11212,3965,4007,17171,14804
467,12597,4056,3947,17814,14589
544,12872,4298,4341,18070,14372
252,12567,4197,3952,17277,14696
512,12801,4104,4178,17612,13761
744,12565,3976,4125,17530,14530
68,12464,4276,4168,17254,14508
634,12837,4234,4185,17569,14445
649,12799,4008,4575,17611,14449
765,12657,4607,4351,17271,14389
608,12799,3811,4447,17661,14490
1830,11663,4609,4497,17522,14487
0,12713,4333,4603,17312,14233
704,12811,4360,4416,17355,14917
454,12675,4660,4800,17498,14769
222,12668,3611,4268,17132,14204
691,12969,4584,4441,17429,13850
288,12472,4304,3328,17305,14555
0,12428,3695,4120,17338,14518
0,12501,4418,4246,17277,14150
278,12589,4162,4026,17639,14821
707,12322,4376,4677,17576,14428
424,12465,4359,4392,16895,12790
0,12716,3499,4477,17196,14426
806,12791,4607,4294,18297,14259
674,13068,4597,4314,17605,14957
673,12709,4364,4268,16630,14478
538,12708,4021,4032,17308,14508
410,12752,4018,4144,17202,14362
929,12425,4145,4290,15914,14838
527,12708,4038,4399,17522,13931
431,12776,4299,3769,17481,14847
256,12922,4478,4269,17658,13610
141,12397,4054,3731,17773,14222
275,12485,4116,4141,17424,14825
629,12803,4296,4236,17346,14631
604,12864,4311,4242,17793,14145
138,12792,4785,3930,17479,14893
511,12800,5018,3962,16710,14758
125,12519,4184,3488,17408,14826
511,12680,4369,4136,17699,14586
417,12545,4218,4218,17736,14640
580,12947,4258,4187,18295,15105
836,12737,4411,4322,17369,14344
232,12621,4312,4270,17737,14579
674,12871,3672,4549,17635,14514
567,12139,4505,4479,17299,14365
0,11763,3959,4706,17512,14205
438,12512,4285,3929,17522,14582
13,12523,4156,3814,17909,14644
502,11366,4145,3946,17697,14646
362,12744,4504,4140,17276,14555
872,12494,4201,4294,17630,14499
400,12203,4040,3885,17286,14808
423,12361,3990,4153,17336,14492
718,12741,4580,4546,17464,14562
485,13035,4575,4372,17324,14155
673,12468,3876,4033,17078,14484
720,12383,3898,4042,17669,14549
254,12884,4621,4654,17525,14677
797,12650,4246,4460,17534,14350
898,12979,4867,3909,17520,14668
493,12932,4650,4259,17130,14404
676,13048,3941,4416,17536,15054
898,12986,4771,4194,17500,14402
553,12892,4505,4336,17439,14081
85,13587,3692,4598,17247,14380
670,12949,4718,4399,16804,15282
168,13546,4117,3964,17454,14653
576,12927,4264,4256,17704,14342
389,12830,4543,4316,17561,14221
310,12498,4166,4135,17782,14465
259,13049,4475,4614,17348,14221
656,12720,4467,4297,17556,14554
475,11860,4283,4220,17373,14656
192,12878,4028,3952,17527,14661
587,12968,4127,3583,17462,14964
530,13104,3957,3991,17255,14507
642,12384,4335,4037,17128,14627
0,13074,4265,3718,17240,14456
577,13348,4198,4283,17655,14501
428,12896,4472,4386,17513,14455
530,12728,4241,4441,17429,14135
223,13634,4407,3930,17217,14704
511,13082,4528,4305,17441,14521
621,12799,4607,4042,17616,14782
523,12927,4643,4394,17369,14260
468,12304,4113,3998,17642,13823
374,12893,4702,4231,17284,14247
492,13008,5800,4734,17482,14064
586,13140,4520,4154,17805,14669
412,12731,4365,4322,17502,14506
226,12738,4282,2837,17868,14512
281,12676,4400,4481,17613,14220
0,13104,4117,4223,17498,14416
314,12180,4276,4189,17614,14588
507,12406,4336,4098,17003,14100
360,12992,3605,4291,17674,13985
320,12490,3944,4178,17498,14602
462,12840,4370,4164,17340,14580
732,12612,2972,4435,17349,14373
225,12720,4526,4288,17624,14366
259,13713,4960,4913,17450,14736
586,13213,4260,4607,17456,14457
355,12750,4284,4124,17666,14536
448,12431,4208,3960,17236,14920
88,12723,4322,4390,17460,14219
511,12802,4458,3906,17371,14130
531,12359,4228,4201,17733,14600
209,12472,4157,4010,17758,14510
433,13080,4512,4197,17455,14733
479,12853,4377,4253,18181,14181
695,12692,4565,4550,17614,14548
511,12720,3800,3705,17755,14631
608,13055,4504,3896,17562,14900
229,12799,4302,4377,17589,14176
243,12721,4042,4014,17828,14478
369,12718,4826,4314,17732,14540
312,12633,4730,3998,16590,14847
635,13120,4315,4161,17431,14823
456,13344,4098,4134,17518,14650
444,12942,4731,4539,17849,14176
1154,12729,4376,4109,17442,14396
244,12973,4599,4013,17463,14704
129,12400,3963,4274,17350,14577
596,12923,4521,4372,16860,13823
620,13028,4763,4314,17276,14693
305,12674,3340,4160,17699,14694
709,13080,4998,4466,17670,14500
511,12929,4533,3937,17301,14808
496,11725,4144,4034,17238,14730
0,12729,3172,3981,17544,14742
403,12583,4402,4166,17646,14547
186,12643,4196,4031,17793,14996
772,12944,4712,4482,17700,14170
237,12186,4200,4308,17254,14699
388,12692,4244,3932,18444,14468
749,13072,4517,4312,17245,14619
253,12656,4417,3609,17581,14402
925,12661,4680,3270,17525,14650
288,12882,4484,3826,16445,14769
314,12492,4294,4008,17308,14351
374,12708,4368,4036,17783,14479
542,12531,3934,4034,17568,13386
0,12778,4488,4368,17142,14411
411,12910,4350,4111,17705,14733
1043,12835,4463,3992,17758,14157
349,12717,4382,4185,17726,14429
496,12770,4524,4009,17839,14337
546,12800,4383,3815,17551,14146
427,12390,4160,3947,17257,14525
173,12584,4201,3957,17420,14638
438,12826,3928,3954,17806,14756
634,12958,4467,4189,17380,14382
483,12611,4192,4356,17177,14453
660,13334,4041,3971,17769,14418
139,12570,4181,4143,16149,14579
1353,12789,4202,4226,17316,14625
691,13096,4975,4516,17236,14524
1248,12956,4156,4336,17562,14210
727,13137,4122,4252,17671,14757
0,12985,3470,4261,17110,14432
382,12234,4193,3835,17521,14703
832,12624,4858,4801,17188,14714
460,12650,4290,4008,17727,14847
833,12753,4230,4761,17368,15229
988,12653,4148,3900,17901,14629
0,12527,4262,4401,17319,14433
432,12560,4201,4213,18098,14105
266,13085,4549,4618,17353,14350
345,12690,4364,4247,17435,14352
548,13068,4503,4350,17511,14632
708,12691,4497,4191,17293,14804
154,12732,4301,4342,17082,14670
466,12684,4458,3823,17540,14759
691,13344,4675,4410,17674,14405
491,13059,4593,4341,17203,14082
190,13469,4110,3922,17473,15214
658,13034,4578,4747,17442,14276
960,12485,4377,4199,17162,14703
202,12780,4133,4282,17131,14703
300,12836,4500,4499,17441,13922
558,12786,4330,4201,17731,14726
0,12194,3560,4205,17141,14593
941,12761,4368,4256,17542,13860
460,12760,4607,4629,17461,14847
617,13529,4441,4406,17312,14206
449,12788,4264,3942,17261,14487
473,13041,4543,3303,17454,14461
181,12954,5037,3856,17362,14829
232,12728,4330,4210,17639,14401
451,12580,4156,4032,16766,14448
351,12898,4430,3554,17436,14409
511,12914,4010,4378,18038,14528
511,12971,3951,3745,17327,14430
419,12660,4363,3784,17783,14591
490,12717,4633,4184,17188,14206
511,13240,4485,4318,17540,14406
696,12975,4288,4446,17349,14527
0,12827,4237,4049,17469,14176
462,12767,4244,4040,17207,14662
562,12876,4249,4402,17312,14619
503,13074,4658,4519,17538,14406
288,12691,4161,4185,17674,14419
320,12530,4048,4121,17438,14666
257,12616,4223,4192,17654,14466
462,12785,3919,3990,17344,14274
178,12732,4212,4469,16990,14847
414,12818,4464,4166,17340,14502
587,12799,4349,4226,16470,14487
393,12449,3848,4040,17268,14564
666,12871,5032,4200,17158,14292
556,12901,4506,4555,17437,14110
68,12827,4920,4196,16940,13344
298,12752,4282,4003,16535,14821
628,12840,4370,4315,17334,14400
469,12591,4437,4053,17574,14100
352,12646,3963,3804,17524,14641
120,11777,4160,4148,17498,13445
351,13521,3942,3811,17356,14009
559,12711,4341,4156,16872,13644
639,12820,4418,5002,17162,14080
324,12722,4933,5093,17263,14530
169,12660,4455,4219,18016,14202
206,12590,4174,4007,20261,14733
324,13036,4984,4416,17458,14150
186,12499,4018,4048,17212,14278
499,12790,4470,4607,17452,14251
397,13253,4139,3941,17410,14548
724,10751,4505,4428,17422,14134
448,12666,4373,4329,17451,14434
638,12845,4122,4457,17415,15029
192,12601,4141,4196,17484,14408
685,13183,4527,4387,17352,14284
494,13138,4332,4436,17450,14077
429,12920,4287,4226,17367,14439
617,12901,3767,4571,17653,14569
516,12853,4220,3974,17088,14512
374,12651,4280,4153,17278,14341
488,12799,4354,4332,17688,14339
257,12586,4352,5436,17228,14380
424,12714,4442,4312,17163,14546
922,12799,4505,4268,17036,14404
1037,12779,4328,4137,17711,14362
363,12738,4013,4175,17138,14428
513,12516,3933,4176,17107,14516
204,12604,4472,3955,17577,14584
361,12467,4040,3994,17014,14647
328,12721,4296,4133,17544,14683
187,13080,5161,3979,17363,13722
511,12040,4285,4264,17172,13572
382,12868,4270,4368,17224,14419
816,13549,4275,4249,17349,14159
602,12797,4607,4116,17663,14418
0,12579,3764,4525,17451,14847
392,13014,4478,4136,17507,14656
204,12970,4713,3987,17324,14692
372,12799,4450,3242,17450,14440
233,12786,4418,4177,17525,14487
695,13136,4662,4490,17568,13893
355,12781,4597,4113,17651,14664
511,12383,4229,4152,17517,14652
0,12435,4269,4206,17780,14594
697,12946,4638,4546,17511,13600
371,12624,4228,4458,17586,14772
524,12552,4407,4050,17450,14613
511,13140,4288,4390,18244,15470
890,12866,4423,4372,17616,14225
404,12799,4043,4399,17579,14450
825,12601,4398,4238,17463,14268
715,12792,4554,4381,17549,14438
504,12799,4346,4102,17713,14565
480,12700,4197,4105,17857,14691
556,12958,4427,4347,17608,14463
624,12752,4758,4404,17523,14398
716,11632,4260,4478,17165,14492
553,12344,3946,3983,17450,14714
834,12337,3831,4121,17312,14636
284,12820,4473,4463,18672,14209
218,12918,4765,3700,17488,15039
766,12484,4004,4346,17421,14477
634,12799,4213,4050,18320,14394
537,12619,4322,4208,17639,14499
0,12800,4404,4284,17919,14218
576,13040,4482,4349,17379,14081
678,13368,4732,4534,17426,13551
0,11986,4374,4365,17256,14040
332,12769,4453,3980,17200,14345
652,12799,4445,4343,17317,14036
720,12998,4324,5074,17272,14789
552,12161,4663,4501,17326,14384
380,12425,4178,4100,17680,14505
502,12846,4388,4368,17288,14234
335,12799,4306,4422,18148,14177
511,12560,3963,4052,17708,14619
308,12775,5387,4172,16519,14588
407,12930,4434,4218,17255,14680
223,13286,4047,3966,17536,14628
565,12207,4610,4675,17425,14520
545,12933,4625,4471,17267,13431
238,12397,2779,4115,17688,14664
680,13023,5008,4101,17047,14373
680,12887,4503,4466,17420,15364
724,12720,3583,4260,17629,14848
468,12989,4691,4592,17375,14091
620,12799,4000,4591,17574,14162
160,13403,2857,3962,17500,14696
461,12803,3294,4050,17616,14353
355,12808,4576,4500,17487,14402
0,12773,4298,4180,17571,14652
327,12531,4168,4206,17591,14730
708,12813,4525,3979,17437,14423
544,13337,4448,4273,17450,14065
104,12615,4324,3352,17231,14192
99,12600,4265,2832,17312,14594
282,12609,4321,3466,17478,14085
652,13459,4599,4460,17502,14096
406,12717,4361,4263,17731,14282
250,12494,4114,3597,17977,14432
612,12710,4729,5883,18016,15090
1237,12664,5803,3885,17352,14730
178,12881,3906,4108,17624,14672
0,12581,4253,3930,17468,14056
161,12799,4424,4409,17116,14435
263,12713,4498,3917,17725,14292
564,13525,3951,4049,17219,14517
509,12893,4607,3688,17490,14098
509,12518,4616,4544,17302,14229
448,12778,4375,4123,17288,14675
0,12906,4687,4547,17540,15029
498,12696,4197,4161,17960,14389
46,12949,4496,4417,17513,14504
259,12407,4046,3777,17547,14597
676,13106,4768,4296,17365,14144
481,12799,4533,4244,17585,14255
342,12056,4251,4326,17458,14621
620,12651,4232,4582,17472,14255
425,12799,4472,4272,17069,14490
550,12970,4411,4330,17429,14385
512,12560,4184,4273,17498,13573
432,12967,4302,4175,17715,14450
377,12802,4400,4380,17130,14248
0,12585,4250,4035,17130,14498
634,12766,4299,3855,17796,14636
520,13265,4518,4443,17258,14251
312,12698,4310,3745,17550,14754
511,12799,3892,4450,17721,14668
589,12572,4368,4130,17358,14599
487,12704,4460,3937,17173,14639
481,12852,4645,4318,17669,14261
1261,12744,4214,4110,17717,14456
511,12788,4272,4097,16980,14757
226,12616,4141,4008,17748,14719
436,11496,3270,4396,17339,14408
288,12647,4455,4336,17873,14224
511,12999,4776,4230,17613,15306
787,13021,4292,4459,17651,14753
800,12793,4318,4450,17836,14592
0,12986,4467,4330,17044,14164
482,13080,3829,4459,17271,14441
656,12799,4721,4186,18280,14429
683,12801,4342,4773,17344,14473
315,12792,4009,3936,17509,14798
511,12736,4607,4266,16628,14728
412,12732,3756,3454,17682,14778
580,12657,4136,4128,17612,14248
472,12623,4314,4120,17149,14344
401,12977,4495,4240,17450,14212
922,12616,4232,4266,17310,14117
663,12198,4696,4488,17652,14493
303,12715,4184,4254,17075,13912
168,12489,4824,3753,17414,14770
519,12712,4226,4265,17502,13967
426,12669,4350,4192,17096,14122
599,13044,4181,4194,17320,14447
599,13009,4525,4419,17269,14284
653,12983,4702,4375,17585,14386
161,13026,4550,4677,17300,14000
905,12805,4607,4552,17366,15041
682,12826,4459,4282,17554,14585
172,13141,4011,4001,17154,14744
757,12688,4493,3968,17552,14278
423,12564,4402,4121,16591,14617
637,11748,4988,4526,17229,14213
1529,13030,4711,3897,16852,16456
239,12799,4512,4186,15025,14199
544,12757,4324,4184,17360,14235
468,12805,4311,4178,17657,14466
216,12179,3978,4109,17484,14593
747,12921,4439,4130,17662,14269
825,12989,4642,4288,17255,15378
813,12797,3605,4162,17723,14497
812,13552,4577,4427,17585,15572
1148,12807,4486,3937,17775,14972
437,12624,4306,4447,17580,14360
647,12744,3874,3880,17441,13611
1118,12860,3983,4118,17370,14741
577,12909,5138,4491,17196,14094
202,12659,4203,4297,17479,14645
807,12596,4451,4308,17543,14507
178,13643,4848,3872,17307,13908
80,12742,3646,4240,17221,14391
804,12812,4617,3966,17631,15441
461,12726,4242,4187,17358,14734
657,12898,4578,4319,17336,13942
389,12292,3224,4328,17256,15322
263,12500,4478,3664,17480,14792
0,12846,4660,4410,17429,13943
479,12936,3991,3880,17765,14577
264,12799,4413,4338,17104,14160
1,12624,3317,4157,17598,14628
67,12106,4434,4316,17127,14541
520,12825,4388,3411,17817,14336
477,12500,4220,4055,17645,13826
466,12810,4322,3857,17596,14677
511,12840,4607,4589,17672,14776
727,12579,4402,4241,16672,13552
202,12464,3875,4000,17493,14584
592,12956,4698,4264,17142,14425
620,12760,4543,4417,17280,14115
932,13056,4478,4256,17514,14212
428,12799,3942,4199,17075,14496
313,12184,4223,4036,17472,14748
341,12799,4121,3976,17589,14579
528,12937,4518,4453,17228,14174
722,12940,3428,4440,17385,13397
446,12594,4194,4122,17271,14683
340,11549,4287,4112,17564,14525
54,12799,4302,4189,17625,14468
511,12955,4706,4144,17378,14155
488,12980,4346,3908,17837,14861
235,12541,4315,3970,17578,14504
669,12799,4159,3991,17128,14440
440,11768,4330,4253,17649,14556
738,13092,4677,4470,17693,14794
448,12630,4388,4280,17118,14457
365,12441,4112,3470,17687,14560
675,12837,4429,4381,17344,14129
802,12174,4263,4398,17485,14832
656,12417,4774,4589,17345,14368
563,13033,4981,4389,17161,13610
204,12696,4559,3122,18569,14355
514,12721,4369,4292,17676,14416
0,12798,4338,4257,17663,14068
312,12664,4632,4794,17216,13917
277,12808,3638,4060,17286,14616
776,12450,4398,4464,17171,13920
679,12747,3993,2930,17745,14516
612,12799,4595,4482,17680,14370
297,12015,4378,4229,17140,14439
450,12633,4151,4204,17150,14343
665,12541,4352,4766,17442,14505
0,13141,4363,4419,17274,14144
720,12588,4212,4050,17591,14713
557,12830,4523,4292,17472,14192
368,12720,4300,3816,17448,14840
0,12630,4416,4134,17206,14426
401,13021,4664,3902,17669,14862
68,12799,4333,4512,17969,14174
760,14102,4955,4416,16895,14539
511,12913,4451,4252,17780,14520
374,12930,4183,4030,17541,14489
386,11667,4483,4336,17657,14532
0,12537,4181,3915,17340,14484
144,11388,4149,4394,17418,14692
464,12776,4198,4134,17225,14652
805,13098,4558,4476,17569,14375
477,12788,4557,3949,18063,14467
0,12910,3295,4242,17579,14450
302,12642,4043,3442,16828,14494
645,12612,4021,4050,17693,14547
0,13260,4285,3920,17152,14380
380,12805,4417,4309,17537,14606
383,12667,4036,3992,17420,14703
252,12518,4149,3975,17471,14791
297,12470,4008,4163,16834,14577
264,12821,4356,4296,17013,13372
416,11896,4418,4124,17588,14375
652,12799,4277,4405,17242,14177
671,13581,4274,4106,17167,14402
511,12434,3943,3768,17100,14461
710,12822,4364,4216,17337,14846
474,12865,4466,4482,17365,13896
396,12745,4503,4036,18510,14380
408,12005,4130,4007,17442,14724
0,12762,4461,4243,17048,14417
471,12979,4424,4261,17448,14270
0,12442,4055,4215,17179,14375
162,13035,5065,3876,17414,14644
118,12090,4182,4182,17306,14709
704,12799,4028,4500,17511,14278
511,12912,4607,4253,17895,14235
355,12771,4499,3257,19120,14365
718,12896,4607,4546,17567,14504
298,12861,4424,4234,17025,14428
0,12808,4394,4166,17145,14469
156,13014,4028,5412,17632,14635
208,12782,4305,4296,17702,14592
561,12363,4186,4110,17607,14612
179,12836,4504,4294,17363,13861
650,12917,4452,4645,17504,14002
536,11643,4042,4130,17648,14573
512,13030,3496,4104,17110,14070
451,12853,4712,4226,17957,14400
588,13110,4848,4435,17130,14139
222,12783,4471,4318,17777,14291
0,12544,3502,4034,17260,14712
800,12247,4022,4053,17202,14479
511,12871,4408,4356,17416,14560
164,12697,3995,4839,17289,14797
236,12747,4272,3978,17288,14592
0,12663,4326,4422,17080,14416
723,12604,4604,4352,17547,14847
657,12890,3641,4474,17436,14077
633,12887,4254,3943,17370,14502
713,12632,4780,4499,17429,13452
428,11988,4202,3884,17438,14768
737,13007,4240,4228,17737,14566
464,12591,3956,3991,17797,14566
609,13823,3755,4416,17422,14287
650,12796,4401,4458,17380,14529
448,12699,4226,4016,17495,14133
0,12390,3380,4275,17293,14228
291,12341,4008,3572,17468,14567
500,12395,4281,3474,17474,13956
396,12798,3973,3812,17370,13937
425,12820,4451,4218,17054,13809
342,12697,4308,4287,17542,14160
721,12792,5670,4101,16357,14771
511,12799,4426,4197,17158,14389
421,12522,4356,4307,17431,14503
632,12897,4429,4404,17445,14164
1127,12441,4340,4048,17307,14660
626,12773,4440,4154,17376,14665
85,12603,3616,4693,17280,14644
648,12845,4379,4303,17322,14348
482,12359,3951,4169,16695,14498
52,12514,4200,5076,17298,14521
299,12576,4446,4385,17448,14012
624,13186,4224,3784,17670,14040
378,12638,4412,4357,17523,14534
1199,12692,4314,4327,17445,14226
435,12617,4215,4049,17670,14690
401,12785,4579,3583,17633,13985
560,12901,4449,4269,17828,14107
428,12737,4298,4292,17475,14840
391,12754,4546,5011,17744,14390
488,12833,4370,4156,17273,14379
922,12950,4446,4403,17546,14272
393,12746,4405,4127,17661,14372
675,13227,4265,4315,17388,14197
296,12608,3981,4097,17474,14594
511,13008,4492,4362,16367,14691
397,12799,4390,4245,17726,14847
110,13082,4539,4216,17120,14528
615,12371,4241,4703,17451,14978
605,12953,4040,4140,17474,14625
0,12700,4809,3994,17303,14582
676,12795,4541,4646,17822,14583
688,12711,4607,3648,17746,14438
544,13067,4514,4517,17516,15103
554,12694,4402,4462,17420,14761
576,12962,4589,4520,17614,14450
573,13048,4607,4295,15258,14293
467,12608,4425,4374,17590,14417
274,12655,4169,4228,17677,14507
219,13563,4124,4042,17019,14487
361,11925,4339,4342,17652,14371
186,12504,4373,4161,17330,14359
592,12864,4172,4588,17569,14277
339,12833,4469,4513,17220,14190
78,12483,4331,4021,17366,14664
245,12491,4254,4054,18018,14538
0,12768,3782,4331,17796,14079
936,12637,4112,3384,17166,14627
245,12460,3965,3828,17449,15322
732,12432,4587,3909,17348,14458
679,12799,4204,4329,17373,15590
1527,12666,4504,4315,17312,14742
713,12845,4517,4399,17282,13944
756,12711,4212,4270,17733,14412
460,12945,2985,4297,17640,14551
0,13089,3254,3868,17778,14571
396,12743,4212,4169,17256,14470
550,12842,4468,4373,17328,14100
486,12858,4650,4590,17783,14522
508,12618,3784,4187,17539,14724
733,12073,4720,4461,17442,14242
70,12808,3409,3946,17263,14420
831,12467,2877,4852,17455,14713
511,13008,4244,3978,17735,14789
602,12786,3583,4356,17478,14549
0,12244,4280,4468,17375,14236
936,13376,3829,3791,17464,14672
511,12799,4216,3604,17313,14422
648,12568,4104,4661,17472,14395
184,13065,3971,3617,17548,14531
1243,12528,4281,4269,17323,14287
196,12669,4036,3893,17458,14466
291,13031,4470,4545,17143,14436
544,12840,4398,4506,17272,14530
461,12761,4278,4281,16945,14460
460,12186,4634,4392,17499,14847
437,12653,4343,4347,17608,14634
362,12688,4428,4034,17796,14257
554,12960,4516,4676,17413,14039
248,12824,4607,4515,18080,14296
404,12353,4197,4278,17616,14377
357,12521,3544,4191,17551,14450
487,12804,4260,4312,17733,14674
499,12832,4689,4442,17906,14778
531,12937,4312,4183,17865,14708
160,12166,4283,4477,17253,14484
0,12878,2887,4194,17344,14460
511,12799,4570,4337,17214,13821
0,12746,4498,4317,17065,13762
0,12869,4607,4518,17273,14152
225,12244,5358,4805,17656,14784
468,12573,4162,3997,17614,14546
463,12744,4178,3874,17840,14981
410,12856,4591,4861,17417,14822
332,12721,4120,4024,17844,14625
256,12763,4360,3984,17484,14400
893,12698,4255,4342,17730,14288
712,12994,4607,4377,17512,14352
276,12681,4267,3817,17424,14478
667,12892,4556,4205,17290,14224
511,12845,4628,4434,18046,14371
459,12736,4344,4193,17681,14540
515,12547,4335,3605,17660,13794
1247,12617,4253,4160,17233,14254
632,12600,4189,3960,17594,14776
237,12763,4266,4097,16479,14373
120,12554,4471,3977,17375,14352
260,12569,4234,3826,17523,14699
708,12914,4909,4539,17620,14550
